TF,Target
GATA2,FOXN4
GATA2,SPPL3
GATA2,RXFP2
GATA2,TDRD9
GATA2,ANKRD9
GATA2,MRPL52
GATA2,LRR1
GATA2,NOXRED1
GATA2,JDP2
GATA2,LEO1
GATA2,TARSL2
GATA2,NIPA1
GATA2,FSD2
GATA2,C16orf46
GATA2,CMTM3
GATA2,IQCK
GATA2,TMEM219
GATA2,SNX20
GATA2,METTL23
GATA2,HSF5
GATA2,MSI2
GATA2,CD300LB
GATA2,KIF19
GATA2,KRBA2
GATA2,HEXIM2
GATA2,CCDC43
GATA2,TMEM132E
GATA2,WFIKKN2
GATA2,B4GALNT2
GATA2,SPACA3
GATA2,CYB5D2
GATA2,C17orf49
GATA2,C17orf57
GATA2,WDR81
GATA2,GJD3
GATA2,INO80C
GATA2,RAVER1
GATA2,OR1M1
GATA2,ACER1
GATA2,ZNF441
GATA2,ZNF440
GATA2,JOSD2
GATA2,IZUMO2
GATA2,ZNF787
GATA2,WDR88
GATA2,TNFAIP8L1
GATA2,ZNF57
GATA2,ZNF428
GATA2,C19orf28
GATA2,GIPC3
GATA2,ZNF792
GATA2,RINL
GATA2,FBXO27
GATA2,ANKLE1
GATA2,TCHHL1
GATA2,C1orf172
GATA2,C1orf96
GATA2,MAB21L3
GATA2,ATP6V1G3
GATA2,TPRG1L
GATA2,C1orf93
GATA2,MYOM3
GATA2,DMBX1
GATA2,ZNF684
GATA2,TCEANC2
GATA2,PODN
GATA2,GJB4
GATA2,RNF19B
GATA2,DNAH14
GATA2,OR2B11
GATA2,ZNF648
GATA2,OSCP1
GATA2,KLHDC7A
GATA2,VWA5B1
GATA2,UBXN10
GATA2,ARL8A
GATA2,SYT2
GATA2,GOLT1A
GATA2,FCRLB
GATA2,WDR64
GATA2,EDARADD
GATA2,KLF17
GATA2,ARHGEF19
GATA2,MRPL55
GATA2,HIST3H2BB
GATA2,DRAM2
GATA2,TATDN3
GATA2,VSTM2L
GATA2,WFDC12
GATA2,TSHZ2
GATA2,TBC1D20
GATA2,TSPY26P
GATA2,CHMP4B
GATA2,EMID1
GATA2,PPP1R21
GATA2,NUP35
GATA2,TYW5
GATA2,CMPK2
GATA2,MBOAT2
GATA2,TAF8
GATA2,C7orf13
GATA2,FBLN7
GATA2,RBM45
GATA2,C2orf77
GATA2,ICA1L
GATA2,CIB4
GATA2,C2orf63
GATA2,C2orf76
GATA2,TTC32
GATA2,UBR3
GATA2,LYPD6B
GATA2,GALM
GATA2,TMEM178
GATA2,TMEM182
GATA2,AHSA2
GATA2,CCDC148
GATA2,CPNE4
GATA2,CCDC58
GATA2,LYZL4
GATA2,TRIM71
GATA2,FAM131A
GATA2,CHCHD4
GATA2,ZDHHC19
GATA2,CRYBG3
GATA2,DCBLD2
GATA2,LRRC15
GATA2,TPRA1
GATA2,FAM194A
GATA2,GRK7
GATA2,IL17RE
GATA2,RTP1
GATA2,RPL32P3
GATA2,C4orf33
GATA2,TMEM155
GATA2,C4orf32
GATA2,TMPRSS11B
GATA2,GNPDA2
GATA2,CPEB2
GATA2,EVC2
GATA2,ARL9
GATA2,AASDH
GATA2,PACRGL
GATA2,ENPP6
GATA2,PPARGC1B
GATA2,PRRC1
GATA2,NADKD1
GATA2,ZNF474
GATA2,CCDC127
GATA2,UBE2QL1
GATA2,C5orf49
GATA2,FAM173B
GATA2,CMBL
GATA2,DNAJC21
GATA2,AFAP1L1
GATA2,TMEM174
GATA2,LSM11
GATA2,POC5
GATA2,STARD4
GATA2,WDR36
GATA2,UBLCP1
GATA2,ACOT12
GATA2,ANKRD43
GATA2,SHROOM1
GATA2,C5orf24
GATA2,ADAT2
GATA2,STXBP5
GATA2,NCOA7
GATA2,HINT3
GATA2,CD109
GATA2,RAET1E
GATA2,C6orf141
GATA2,HUS1B
GATA2,DPCR1
GATA2,WBSCR28
GATA2,OR9A2
GATA2,C7orf34
GATA2,OR6B1
GATA2,ZNF786
GATA2,EMID2
GATA2,C7orf45
GATA2,LRGUK
GATA2,ASB10
GATA2,SRCRB4D
GATA2,ASZ1
GATA2,CLDN23
GATA2,CCDC26
GATA2,ZNF572
GATA2,GOT1L1
GATA2,FAM92A1
GATA2,VPS37A
GATA2,C8orf38
GATA2,TMEM68
GATA2,SGCZ
GATA2,AGPAT6
GATA2,HGSNAT
GATA2,C9orf41
GATA2,C9orf135
GATA2,PTPDC1
GATA2,C9orf23
GATA2,C9orf131
GATA2,OR1L8
GATA2,BEND2
GATA2,FAM199X
GATA2,FUNDC1
GATA2,GPR112
GATA2,GAB3
GATA2,DOCK11
GATA2,TCP10L
GATA2,RNF113B
GATA2,MUC17
GATA2,ASB5
GATA2,ASB9
GATA2,ZNF358
GATA2,MYO3B
GATA2,RNF32
GATA2,S100A16
GATA2,NEK7
GATA2,GATA5
GATA2,SLC32A1
GATA2,C20orf96
GATA2,WFDC3
GATA2,C20orf112
GATA2,CTCFL
GATA2,TRIM69
GATA2,C20orf132
GATA2,BRI3BP
GATA2,C20orf118
GATA2,ADAMTS14
GATA2,TRPM6
GATA2,SRXN1
GATA2,C20orf62
GATA2,FAM65C
GATA2,C20orf152
GATA2,MIB2
GATA2,ITLN2
GATA2,ASB15
GATA2,SAMD8
GATA2,FRMPD2
GATA2,LOC143188
GATA2,EIF5AL1
GATA2,HECTD2
GATA2,C10orf46
GATA2,FAM76B
GATA2,SESN3
GATA2,PIWIL4
GATA2,CWF19L2
GATA2,KDELC2
GATA2,PLEKHA7
GATA2,SPTY2D1
GATA2,TMEM86A
GATA2,DNHD1
GATA2,BCDIN3D
GATA2,ALG10B
GATA2,FAM101A
GATA2,ZNF664
GATA2,TMEM120B
GATA2,WDR66
GATA2,BEST3
GATA2,C12orf55
GATA2,A2ML1
GATA2,RAD9B
GATA2,B3GALTL
GATA2,SLC38A6
GATA2,C14orf37
GATA2,PTGR2
GATA2,CEP128
GATA2,TTC7B
GATA2,C15orf43
GATA2,C2CD4A
GATA2,LYSMD4
GATA2,MESP2
GATA2,LINC00052
GATA2,SLC38A8
GATA2,CMTM4
GATA2,BEAN1
GATA2,TEKT5
GATA2,FBXL16
GATA2,GSG1L
GATA2,IL34
GATA2,ZNF688
GATA2,PRSS36
GATA2,C17orf56
GATA2,B3GNTL1
GATA2,RBFOX3
GATA2,CD300LF
GATA2,CDRT15
GATA2,PROCA1
GATA2,DHRS13
GATA2,TMC8
GATA2,C18orf25
GATA2,C18orf23
GATA2,MCART2
GATA2,LYPD4
GATA2,ZNF563
GATA2,SPC24
GATA2,DACT3
GATA2,ZNF565
GATA2,ZNF542
GATA2,ZNF582
GATA2,DPY19L3
GATA2,TTC9B
GATA2,ZNRF4
GATA2,FAM187B
GATA2,DIRAS1
GATA2,SYT6
GATA2,C1orf127
GATA2,SAMD11
GATA2,LOC148413
GATA2,SAMD13
GATA2,TMEM56
GATA2,NBPF4
GATA2,SLC35F3
GATA2,PTPRVP
GATA2,HFE2
GATA2,ANKRD35
GATA2,B3GALNT2
GATA2,MFSD4
GATA2,C1orf150
GATA2,CCDC27
GATA2,KNCN
GATA2,MOB3C
GATA2,GLIS1
GATA2,RC3H1
GATA2,CNIH3
GATA2,IL23R
GATA2,SHISA4
GATA2,EXOC8
GATA2,PDIK1L
GATA2,WDR65
GATA2,C1orf210
GATA2,LRRC71
GATA2,RNF187
GATA2,FAM71A
GATA2,ADIG
GATA2,GTSF1L
GATA2,C20orf196
GATA2,COMMD7
GATA2,ABCC13
GATA2,SIK1
GATA2,DUSP18
GATA2,ENTHD1
GATA2,MEI1
GATA2,NFAM1
GATA2,C22orf40
GATA2,OTOS
GATA2,COMMD1
GATA2,FAM117B
GATA2,FAM59B
GATA2,PLB1
GATA2,ZSWIM2
GATA2,ZNF385B
GATA2,ARL6IP6
GATA2,KLHL23
GATA2,FAM82A1
GATA2,SLC16A14
GATA2,LINC00471
GATA2,ASPRV1
GATA2,WDSUB1
GATA2,UPP2
GATA2,LOC151534
GATA2,GPR155
GATA2,FAM19A4
GATA2,SGOL1
GATA2,PP2D1
GATA2,EFHB
GATA2,LOC151760
GATA2,CPNE9
GATA2,CCDC12
GATA2,XXYLT1
GATA2,GLIPR2
GATA2,C3orf55
GATA2,CMC1
GATA2,CCDC50
GATA2,PYDC2
GATA2,FGD5
GATA2,PAQR3
GATA2,SCFD2
GATA2,ZNF595
GATA2,FAM53A
GATA2,C4orf45
GATA2,METTL19
GATA2,RASGEF1B
GATA2,DAB2IP
GATA2,C5orf41
GATA2,CEP120
GATA2,ZMAT2
GATA2,ARSK
GATA2,TTC23L
GATA2,CCDC112
GATA2,PLAC8L1
GATA2,RNF145
GATA2,SNRNP48
GATA2,CNKSR3
GATA2,SAMD3
GATA2,SLC2A12
GATA2,MBOAT1
GATA2,RNF217
GATA2,C6orf195
GATA2,CCDC167
GATA2,C7orf60
GATA2,CLEC2L
GATA2,C7orf55
GATA2,AMOTL1
GATA2,GIMAP8
GATA2,ATP6V0E2
GATA2,CCT8L1P
GATA2,AMZ1
GATA2,WBSCR27
GATA2,RBM33
GATA2,AGR3
GATA2,SGK223
GATA2,PEBP4
GATA2,C8orf78
GATA2,RDH10
GATA2,ANKRD46
GATA2,C8orf37
GATA2,VPS13B
GATA2,TDH
GATA2,FAM91A1
GATA2,CLVS1
GATA2,NKX6-3
GATA2,C9orf62
GATA2,TTLL11
GATA2,RG9MTD3
GATA2,FAM120AOS
GATA2,FREM1
GATA2,KIAA1958
GATA2,TSTD2
GATA2,ZNF782
GATA2,PRUNE2
GATA2,LOC158572
GATA2,FAAH2
GATA2,AWAT1
GATA2,USP51
GATA2,FAM122C
GATA2,USP54
GATA2,CCDC147
GATA2,C11orf65
GATA2,LDHAL6A
GATA2,ALDH1L2
GATA2,DENND5B
GATA2,STOML3
GATA2,TMEM229B
GATA2,FITM1
GATA2,REM2
GATA2,SAMD15
GATA2,C14orf21
GATA2,C15orf26
GATA2,TBC1D21
GATA2,SPRED1
GATA2,FSIP1
GATA2,ZFPM1
GATA2,C16orf82
GATA2,FAM134C
GATA2,RHBDL3
GATA2,IMP5
GATA2,DEDD2
GATA2,ZNF846
GATA2,ZNF579
GATA2,ZNF709
GATA2,ZNF114
GATA2,EID2
GATA2,DENND1B
GATA2,IL28RA
GATA2,CITED4
GATA2,C1orf55
GATA2,CNST
GATA2,UBL4B
GATA2,TTLL9
GATA2,CABP7
GATA2,LONRF2
GATA2,FLJ39061
GATA2,GPR113
GATA2,FAM179A
GATA2,DNAJB8
GATA2,XIRP1
GATA2,RNF168
GATA2,BBS12
GATA2,RASSF6
GATA2,MIER3
GATA2,DCP2
GATA2,NIM1
GATA2,LIX1
GATA2,ZNF366
GATA2,LCA5
GATA2,OLIG3
GATA2,TXLNB
GATA2,ZNF92
GATA2,GALNTL5
GATA2,C7orf74
GATA2,ZNF467
GATA2,BHLHA15
GATA2,ZNF800
GATA2,SLC30A8
GATA2,TMEM64
GATA2,IDO2
GATA2,OLFML2A
GATA2,QSOX2
GATA2,ZNF169
GATA2,FAM46D
GATA2,C10orf128
GATA2,FUT11
GATA2,OIT3
GATA2,C10orf91
GATA2,PWWP2B
GATA2,C20orf134
GATA2,HTR3C
GATA2,S100Z
GATA2,ADAMTS18
GATA2,KCNG3
GATA2,ZNF384
GATA2,ASXL1
GATA2,ZNF675
GATA2,CLYBL
GATA2,FAM9C
GATA2,SPTSSA
GATA2,PTCRA
GATA2,POLR3H
GATA2,ABHD3
GATA2,HIGD2A
GATA2,EIF2C3
GATA2,EIF2C4
GATA2,C9orf21
GATA2,ZNF367
GATA2,PPAPDC1A
GATA2,MPZL3
GATA2,AMN1
GATA2,ZFC3H1
GATA2,ANO6
GATA2,VSTM4
GATA2,FAM24B
GATA2,ADCY4
GATA2,UBR1
GATA2,LDHD
GATA2,ZNF778
GATA2,ACSF3
GATA2,ZNF48
GATA2,TTC21A
GATA2,NLRP7
GATA2,GGN
GATA2,FAM129C
GATA2,ALG14
GATA2,FAM76A
GATA2,C1orf86
GATA2,CDCP2
GATA2,CC2D1B
GATA2,NUDT17
GATA2,TCTEX1D1
GATA2,C1orf100
GATA2,SPAG17
GATA2,SLFNL1
GATA2,IBA57
GATA2,APOBEC3A
GATA2,PCDP1
GATA2,TET3
GATA2,APLF
GATA2,PIKFYVE
GATA2,KRTCAP3
GATA2,SPRED2
GATA2,C3orf67
GATA2,LIPH
GATA2,ARL13B
GATA2,FBXO45
GATA2,KLHDC8B
GATA2,CENPV
GATA2,FLCN
GATA2,ARHGAP27
GATA2,SAMD14
GATA2,STRA13
GATA2,SLC39A11
GATA2,AMZ2P1
GATA2,UNC13D
GATA2,SPNS3
GATA2,ZBTB7C
GATA2,STT3B
GATA2,C4orf46
GATA2,SLC10A4
GATA2,RWDD4
GATA2,CCDC111
GATA2,DNAJC18
GATA2,RANBP3L
GATA2,CCDC125
GATA2,C5orf27
GATA2,CMYA5
GATA2,TCTE1
GATA2,C7orf33
GATA2,TUBB
GATA2,PRSS55
GATA2,C8orf74
GATA2,HTRA4
GATA2,C8orf47
GATA2,C9orf91
GATA2,ANKS6
GATA2,SUSD3
GATA2,SLC25A43
GATA2,DDX26B
GATA2,PAGE2
GATA2,SLC44A5
GATA2,C3orf58
GATA2,SENP5
GATA2,SLC36A1
GATA2,PIP5K1P1
GATA2,SAMD9L
GATA2,USP12
GATA2,PLAC9
GATA2,LRRC55
GATA2,YPEL4
GATA2,ZNF804B
GATA2,C10orf107
GATA2,TMEM26
GATA2,ENKUR
GATA2,ARMC3
GATA2,UNC5B
GATA2,GJD4
GATA2,CCNY
GATA2,SLC37A2
GATA2,MRPL21
GATA2,TPCN2
GATA2,OR9Q1
GATA2,PATL1
GATA2,VWCE
GATA2,CYBASC3
GATA2,PPP1R32
GATA2,GDPD4
GATA2,CCDC83
GATA2,LRTOMT
GATA2,SKA1
GATA2,OAF
GATA2,TIGD3
GATA2,FAM181B
GATA2,ZNF438
GATA2,SLC16A9
GATA2,HNRNPA3
GATA2,ZNF485
GATA2,RASGEF1A
GATA2,CCDC7
GATA2,REEP3
GATA2,JMJD1C
GATA2,FAM171A1
GATA2,NSUN6
GATA2,ALKBH3
GATA2,EFHA1
GATA2,CPNE2
GATA2,GPR114
GATA2,PRSS54
GATA2,CCDC162P
GATA2,AKD1
GATA2,FAM26D
GATA2,FAM162B
GATA2,BEND6
GATA2,C6orf223
GATA2,RSPH9
GATA2,TMEM217
GATA2,FGD2
GATA2,PI16
GATA2,C6orf89
GATA2,C6orf1
GATA2,ZBTB9
GATA2,ZBTB12
GATA2,HIST1H2AA
GATA2,RNF182
GATA2,SYCP2L
GATA2,C6orf145
GATA2,ZNF498
GATA2,FAM200A
GATA2,SP8
GATA2,PPP1R35
GATA2,SDK1
GATA2,FOXK1
GATA2,DAGLB
GATA2,TMED4
GATA2,C7orf41
GATA2,SRRM3
GATA2,KIAA1324L
GATA2,FBXL13
GATA2,NAPEPLD
GATA2,ATXN7L1
GATA2,CDHR3
GATA2,BEND7
GATA2,GPR97
GATA2,UNC5CL
GATA2,KCTD20
GATA2,LHFPL5
GATA2,ZSCAN23
GATA2,TMEM130
GATA2,C7orf51
GATA2,SEMA3D
GATA2,VGLL2
GATA2,CNPY4
GATA2,GAS2L2
GATA2,AKR7A2P1
GATA2,LACE1
GATA2,NPCDR1
GATA2,STH
GATA2,TMEM9
GATA2,NEIL2
GATA2,STXBP4
GATA2,HEPACAM2
GATA2,SERHL2
GATA2,RICTOR
GATA2,ZBTB38
GATA2,LCLAT1
GATA2,C6orf191
GATA2,MMS22L
GATA2,CERS6
GATA2,ZDHHC20
GATA2,KCTD13
GATA2,METAP1D
GATA2,UBN2
GATA2,LRRC43
GATA2,EHBP1L1
GATA2,SNX32
GATA2,TTLL10
GATA2,TSGA10IP
GATA2,LCORL
GATA2,AKNAD1
GATA2,PHYHD1
GATA2,C10orf47
GATA2,SLC41A1
GATA2,LPCAT4
GATA2,MORN5
GATA2,REXO1L1
GATA2,TAC4
GATA2,TMCO4
GATA2,C4orf22
GATA2,PLA2G4F
GATA2,TXNDC8
GATA2,ANKK1
GATA2,TMEM211
GATA2,TCP11L2
GATA2,RASGEF1C
GATA2,ELMOD2
GATA2,PCSK9
GATA2,NPNT
GATA2,C3orf43
GATA2,COL6A5
GATA2,SYCE2
GATA2,HMCN2
GATA2,STEAP1B
GATA2,PTF1A
GATA2,C17orf103
GATA2,GK5
GATA2,SCML4
GATA2,LYSMD2
GATA2,SERINC5
GATA2,PLAC2
GATA2,ZNF683
GATA2,ARHGAP30
GATA2,C9orf43
GATA2,C1orf192
GATA2,GPX6
GATA2,SHPRH
GATA2,CCDC96
GATA2,TAB3
GATA2,NPC1
GATA2,ALS2CL
GATA2,SGMS1
GATA2,DSCR10
GATA2,MDS2
GATA2,TAS2R40
GATA2,TAS2R41
GATA2,MAGI3
GATA2,PRSS33
GATA2,TIPRL
GATA2,NPHP4
GATA2,OFCC1
GATA2,BEST4
GATA2,MDGA1
GATA2,NPAS4
GATA2,RGL4
GATA2,NAP1L5
GATA2,GPR110
GATA2,PGBD2
GATA2,PGBD3
GATA2,C11orf31
GATA2,IL28A
GATA2,IL28B
GATA2,OR51B5
GATA2,POC1B
GATA2,ZNF311
GATA2,C10orf125
GATA2,STK32C
GATA2,BLOC1S2
GATA2,C10orf40
GATA2,LOC283050
GATA2,C11orf85
GATA2,SLC25A45
GATA2,BCL9L
GATA2,CCDC153
GATA2,KLHL35
GATA2,KCTD21
GATA2,CCDC88B
GATA2,HARBI1
GATA2,RASSF3
GATA2,B4GALNT3
GATA2,SLC39A5
GATA2,GPR133
GATA2,MORN3
GATA2,C12orf36
GATA2,C12orf51
GATA2,KSR2
GATA2,GXYLT1
GATA2,LINC00346
GATA2,CHAMP1
GATA2,TMED8
GATA2,C14orf177
GATA2,C14orf70
GATA2,PRTG
GATA2,LINC00277
GATA2,C15orf60
GATA2,FAM98B
GATA2,LOC283788
GATA2,FBXL22
GATA2,EXOC3L1
GATA2,LOC283867
GATA2,C16orf79
GATA2,CLEC18C
GATA2,LINC00469
GATA2,FAM100B
GATA2,CCDC57
GATA2,LINC00324
GATA2,CDRT4
GATA2,KIAA1267
GATA2,C17orf104
GATA2,NEK8
GATA2,PTRF
GATA2,SLC26A11
GATA2,ENDOV
GATA2,C17orf89
GATA2,LINC00482
GATA2,TMEM105
GATA2,METRNL
GATA2,BOD1P
GATA2,SIGLEC15
GATA2,ZNF776
GATA2,C19orf54
GATA2,PRR19
GATA2,CXCL17
GATA2,PPP1R37
GATA2,NKPD1
GATA2,MAMSTR
GATA2,IZUMO1
GATA2,MGC45922
GATA2,SIGLECP3
GATA2,SLC25A42
GATA2,FAM19A3
GATA2,C1orf167
GATA2,OR2L13
GATA2,FAM102B
GATA2,ANKRD34A
GATA2,C1orf111
GATA2,ZNF326
GATA2,RIMKLA
GATA2,LINC00176
GATA2,LOC284749
GATA2,LOC284751
GATA2,LOC284804
GATA2,C20orf203
GATA2,TTC28-AS1
GATA2,SH2D6
GATA2,NT5DC4
GATA2,RNF149
GATA2,LOC285033
GATA2,C2orf61
GATA2,C2orf85
GATA2,SLC9A9
GATA2,ZNF621
GATA2,IGSF10
GATA2,C3orf23
GATA2,SUMF1
GATA2,RPUSD3
GATA2,PRRT3
GATA2,C3orf70
GATA2,LOC285501
GATA2,COX18
GATA2,FRYL
GATA2,RNF175
GATA2,KIAA0825
GATA2,GPR150
GATA2,DTWD2
GATA2,NBPF22P
GATA2,OR2V2
GATA2,LOC285696
GATA2,PPIL6
GATA2,PNPLA1
GATA2,CNPY1
GATA2,ZNF775
GATA2,ATG9B
GATA2,ZNF789
GATA2,C7orf53
GATA2,NSMCE2
GATA2,FAM83H
GATA2,ZNF252
GATA2,C8orf31
GATA2,ZFP41
GATA2,SCARA5
GATA2,DPY19L4
GATA2,FBXO43
GATA2,CRB2
GATA2,SCAI
GATA2,C9orf117
GATA2,LOC286238
GATA2,TUSC5
GATA2,LIN9
GATA2,TRIM59
GATA2,TRIM42
GATA2,RFESD
GATA2,HIST2H2AB
GATA2,RAB37
GATA2,PPM1J
GATA2,SNAI3
GATA2,UBAC2
GATA2,GPIHBP1
GATA2,RAB7B
GATA2,TAS2R60
GATA2,LOC338579
GATA2,ST8SIA6
GATA2,B4GALNT4
GATA2,LOC338797
GATA2,FAM19A2
GATA2,RNASE10
GATA2,VSX2
GATA2,POTEB
GATA2,FLJ40448
GATA2,FAM92B
GATA2,CCDC144NL
GATA2,C17orf65
GATA2,ZNF181
GATA2,ZNF546
GATA2,ANKRD45
GATA2,C1orf174
GATA2,FAM5C
GATA2,ZBTB8OS
GATA2,ZNF678
GATA2,PRSS38
GATA2,FAM58BP
GATA2,LOC339524
GATA2,SLC35E4
GATA2,C22orf33
GATA2,LOC339788
GATA2,H1FX-AS1
GATA2,SLC6A19
GATA2,TMEM173
GATA2,SLC35D3
GATA2,ZC3H12D
GATA2,MYLK4
GATA2,ZNF680
GATA2,UNCX
GATA2,ABCB5
GATA2,TSPAN33
GATA2,AGBL3
GATA2,KLHL38
GATA2,ACER2
GATA2,RGAG4
GATA2,HMX3
GATA2,OTOG
GATA2,OR2AT4
GATA2,HEPHL1
GATA2,SYT10
GATA2,ACSM4
GATA2,ANKRD33
GATA2,FREM2
GATA2,OR6S1
GATA2,ZNF774
GATA2,FMN1
GATA2,PKD1L3
GATA2,SMTNL2
GATA2,NACA2
GATA2,SLFN14
GATA2,FLJ43826
GATA2,STAC2
GATA2,SYCN
GATA2,ZSCAN5B
GATA2,ZSCAN22
GATA2,RD3
GATA2,AADACL4
GATA2,MYBPHL
GATA2,KCNT2
GATA2,BARHL2
GATA2,TCTEX1D4
GATA2,RSPO4
GATA2,TGM6
GATA2,FIGLA
GATA2,CDKL4
GATA2,SH3RF3
GATA2,SAMD7
GATA2,AADACL2
GATA2,CD200R1L
GATA2,PAQR9
GATA2,ANKRD56
GATA2,C4orf44
GATA2,IRGM
GATA2,ACTBL2
GATA2,RSPH4A
GATA2,MACC1
GATA2,KLRG2
GATA2,GPR144
GATA2,OR1J1
GATA2,IGFBPL1
GATA2,LRRTM1
GATA2,CATSPER3
GATA2,TUBB2B
GATA2,SERINC2
GATA2,C6orf52
GATA2,EP400NL
GATA2,RBPMS2
GATA2,C15orf38
GATA2,CCDC144C
GATA2,SELV
GATA2,FAM131C
GATA2,C2orf48
GATA2,LOC348840
GATA2,SLC6A18
GATA2,NUP43
GATA2,NMNAT3
GATA2,RTN4RL2
GATA2,GATS
GATA2,PADI6
GATA2,ZNF445
GATA2,SPATA12
GATA2,IRF2BP2
GATA2,TMPRSS9
GATA2,GSTK1
GATA2,USP50
GATA2,DND1
GATA2,NDUFS7
GATA2,NHLRC2
GATA2,DKFZp779M0652
GATA2,DNAJB13
GATA2,KRT77
GATA2,TEX9
GATA2,KIF7
GATA2,TEPP
GATA2,LRRC37A3
GATA2,HSD11B1L
GATA2,C19orf45
GATA2,TMEM205
GATA2,B3GNT8
GATA2,C1orf187
GATA2,CCDC23
GATA2,PEAR1
GATA2,C1orf95
GATA2,FAM89A
GATA2,LOC375295
GATA2,CERKL
GATA2,LHFPL4
GATA2,C3orf62
GATA2,TMEM110
GATA2,LRRC33
GATA2,MAST4
GATA2,SLC26A5
GATA2,PNPLA7
GATA2,C9orf169
GATA2,LRRC10
GATA2,ZC3H6
GATA2,CA13
GATA2,APITD1
GATA2,CATSPER4
GATA2,NHLRC1
GATA2,KRTAP10-6
GATA2,KRTAP10-5
GATA2,FAM136BP
GATA2,CENPW
GATA2,C6orf204
GATA2,SLC7A5P2
GATA2,C6orf120
GATA2,NSUN4
GATA2,TMEM189-UBE2V1
GATA2,C10orf113
GATA2,SH2D4B
GATA2,INSC
GATA2,SPDYC
GATA2,SETD8
GATA2,SERP2
GATA2,C15orf52
GATA2,TNFAIP8L3
GATA2,C15orf59
GATA2,SBK1
GATA2,C17orf76
GATA2,TMIGD1
GATA2,RPRML
GATA2,YPEL2
GATA2,CLEC17A
GATA2,CEACAM16
GATA2,ZNF808
GATA2,ZNF324B
GATA2,HES5
GATA2,LOC388588
GATA2,RNF207
GATA2,FAM69A
GATA2,SLC6A17
GATA2,LYSMD1
GATA2,C1orf53
GATA2,CAPN8
GATA2,C1orf31
GATA2,C1orf229
GATA2,BOLA3
GATA2,SP5
GATA2,PLEKHM3
GATA2,ZNF662
GATA2,C3orf54
GATA2,C4orf50
GATA2,TMPRSS11F
GATA2,C5orf39
GATA2,C5orf48
GATA2,ARHGEF37
GATA2,PSMG4
GATA2,C6orf222
GATA2,LIN28B
GATA2,SAMD5
GATA2,IYD
GATA2,LOC389458
GATA2,GTF2IRD2B
GATA2,FAM180A
GATA2,XKR5
GATA2,RBM12B
GATA2,C9orf153
GATA2,LRRC26
GATA2,MAP3K15
GATA2,SPACA5
GATA2,OR52A4
GATA2,OR52A5
GATA2,OR51I2
GATA2,OR52H1
GATA2,OR52N2
GATA2,OR4D9
GATA2,OR10V1
GATA2,OR4K13
GATA2,RNASE9
GATA2,SKOR1
GATA2,C15orf58
GATA2,ONECUT3
GATA2,OR7G3
GATA2,NUDT19
GATA2,FRRS1
GATA2,HELT
GATA2,GDF6
GATA2,CTSL3
GATA2,ELFN1
GATA2,MUC21
GATA2,SPRED3
GATA2,TMEM200B
GATA2,FAM102A
GATA2,ZNF321P
GATA2,MYO18A
GATA2,FLJ45983
GATA2,C10orf114
GATA2,C12orf76
GATA2,C15orf54
GATA2,FAM174B
GATA2,C16orf88
GATA2,C16orf85
GATA2,FLJ45079
GATA2,SIGLEC16
GATA2,C1orf130
GATA2,C1orf226
GATA2,C1orf220
GATA2,C1orf140
GATA2,DEFB132
GATA2,FLJ45139
GATA2,FKSG49
GATA2,C2orf66
GATA2,FLJ33360
GATA2,MCCD1
GATA2,LINC00336
GATA2,LINC00242
GATA2,LOC401397
GATA2,LOC401431
GATA2,TMEM215
GATA2,TOMM5
GATA2,SNX30
GATA2,LCNL1
GATA2,OR51T1
GATA2,FIGNL2
GATA2,ZNF833P
GATA2,LDLRAD2
GATA2,KPNA7
GATA2,UFSP1
GATA2,OR6C68
GATA2,APOBEC4
GATA2,FAM92A3
GATA2,C6orf201
GATA2,GTF2H5
GATA2,ERVFRD-1
GATA2,FNDC9
GATA2,C10orf105
GATA2,C10orf55
GATA2,C9orf106
GATA2,FAM116B
GATA2,RGS21
GATA2,MXRA7
GATA2,C1orf180
GATA2,FER1L6-AS1
GATA2,IFIT1B
GATA2,TMEM41B
GATA2,KRTAP5-7
GATA2,IQSEC3
GATA2,CCDC88C
GATA2,GOLGA8B
GATA2,LOC440419
GATA2,SUZ12P
GATA2,GPR179
GATA2,FLJ90757
GATA2,PLIN5
GATA2,CLEC4GP1
GATA2,ETV3L
GATA2,C1orf186
GATA2,TRIM67
GATA2,MAP1LC3C
GATA2,FLJ46838
GATA2,FLJ16124
GATA2,MTHFD2L
GATA2,RNF216P1
GATA2,LOC441242
GATA2,TYW1B
GATA2,NRARP
GATA2,LOC441493
GATA2,FAM127C
GATA2,CDNF
GATA2,TSPAN11
GATA2,GALNTL6
GATA2,OR2B3
GATA2,RFPL4B
GATA2,IGFL4
GATA2,TRIM6-TRIM34
GATA2,LCE6A
GATA2,CHD5
GATA2,GIMAP6
GATA2,F8A3
GATA2,C8orf22
GATA2,COA5
GATA2,TRIM72
GATA2,PHOSPHO2
GATA2,DFNB59
GATA2,C18orf56
GATA2,KU-MEL-3
GATA2,TIFAB
GATA2,C18orf32
GATA2,ARGFX
GATA2,LOH12CR2
GATA2,C1QTNF9B-AS1
GATA2,PEF1
GATA2,GDF5OS
GATA2,FBXO48
GATA2,C1orf145
GATA2,C8orf49
GATA2,DEFB136
GATA2,DEFB134
GATA2,C8orf75
GATA2,MBOAT4
GATA2,TMEM75
GATA2,LOC641518
